modification,parent,index,visited_children,walls,special_cells,leaf,sum_reward,count,layer
,,0,"[1, 2, 8, 14, 15, 16, 22, 28, 29, 35, 36, 42, 43, 49, 55]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]",[],False,2420.7366666666794,3000,0
9,0,1,"[80, 113, 145, 196, 253, 306]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 0)]",False,0,31,1
1,0,2,"[3, 64, 100, 143, 188, 229, 274, 313, 318, 349, 384, 423, 471, 513]","[(1, 4), (2, 4), (4, 6), (5, 2), (5, 6)]",[],False,5.706666666666669,55,1
3,2,3,"[4, 584, 1248, 1802]","[(2, 4), (4, 6), (5, 2), (5, 6)]",[],False,0.913333333333334,4,2
9,3,4,[5],"[(2, 4), (4, 6), (5, 2), (5, 6)]","[(2, 0)]",False,0.3533333333333335,1,3
10,4,5,[6],"[(2, 4), (4, 6), (5, 2), (5, 6)]","[(2, 0), (3, 3)]",False,0.3533333333333335,1,4
15,5,6,[7],"[(2, 4), (4, 6), (5, 2), (5, 6)]","[(2, 0), (3, 3), (2, 4)]",False,0.3533333333333335,1,5
18,6,7,[],"[(2, 4), (4, 6), (5, 2), (5, 6)]","[(2, 0), (3, 3), (2, 4), (1, 2)]",True,0.3533333333333335,1,6
7,0,8,"[9, 63, 95, 127, 187, 224, 269, 300]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1)]",False,32.159999999999975,121,1
10,8,9,"[10, 345, 525, 714, 812, 896]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 3)]",False,7.033333333333331,19,2
11,9,10,"[11, 1116, 1760, 2006]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 3), (3, 0)]",False,1.7500000000000018,4,3
16,10,11,[12],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 3), (3, 0), (1, 4)]",False,0.43333333333333357,1,4
18,11,12,[13],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 3), (3, 0), (1, 4), (1, 2)]",False,0.43333333333333357,1,5
19,12,13,[],"[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(2, 1), (3, 3), (3, 0), (1, 4), (1, 2), (0, 1)]",True,0.43333333333333357,1,6
13,0,14,"[81, 114]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(0, 3)]",False,0,31,1
12,0,15,"[82, 115, 147]","[(1, 4), (2, 4), (4, 2), (4, 6), (5, 2), (5, 6)]","[(1, 0)]",False,0,31,1
0,0,16,"[17, 79, 106, 126, 177, 212, 219, 252, 290, 328, 358, 393, 426, 456, 490]","[(1, 4), (4, 2), (4, 6), (5, 2), (5, 6)]",[],False,10.050000000000002,63,1
4,16,17,"[18, 723, 1039, 1521]","[(1, 4), (4, 2), (4, 6), (5, 6)]",[],False,0.7333333333333343,4,2
5,17,18,[19],"[(1, 4), (4, 2), (4, 6)]",[],False,0.15000000000000036,1,3
9,18,19,[20],"[(1, 4), (4, 2), (4, 6)]","[(2, 0)]",False,0.15000000000000036,1,4
12,19,20,[21],"[(1, 4), (4, 2), (4, 6)]","[(2, 0), (1, 0)]",False,0.15000000000000036,1,5
19,20,21,[],"[(1, 4), (4, 2), (4, 6)]","[(2, 0), (1, 0), (0, 1)]",True,0.15000000000000036,1,6
